sttl,sbytes,dbytes,sload,dload,label
31,1064,2260,1491499.5,3166380.0,0
31,2934,3742,218460.5938,278806.75,0
31,2934,3740,16559.57422,21122.375,0
31,568,312,5031.268555,2763.654541,0
31,5174,89926,818000.1875,14219327.0,0
31,36896,2670,260511.75,18671.91016,0
31,5160,3080,105778.1016,63305.30078,0
31,1684,10168,12408.36523,76195.60938,0
31,2974,30814,1261448.5,13076973.0,0
31,1580,10168,11513.36426,76310.79688,0
31,3302,37226,1405921.375,15860319.0,0
31,1684,10168,10760.88184,66078.96875,0
31,8928,320,124742.5703,4017.15918,0
31,8928,320,298075.2188,9599.09375,0
31,12934,548216,46657.04297,1981810.125,0
31,2158,2464,2804948.25,3202169.25,0
31,3598,48710,745621.625,10097179.0,0
31,2958,32586,1449949.875,15983483.0,0
31,37252,3380,13586575.0,1227165.0,0
62,838,1318,16755.7168,25610.72461,1
31,8928,320,269570.125,8681.126953,0
31,3926,54286,1108221.375,15328819.0,0
31,2230,13288,1455095.375,8682853.0,0
31,3806,53914,299646.125,4246226.5,0
31,3688,2456,4799724.5,3196142.5,0
31,12726,548216,96212.24219,4153818.75,0
31,4238,66694,251663.2188,3961167.0,0
31,3418,27552,19496.58008,157150.375,0
31,2870,27666,1020024.5,9821732.0,0
31,1684,10168,12339.50684,75772.77344,0
31,37850,3172,824044.8125,68518.82813,0
31,2934,3738,25735.72266,32809.02344,0
31,1540,1644,47022.61719,50572.10938,0
31,7820,15662,1890957.75,3788254.5,0
31,1540,1644,57220.41016,61539.67969,0
31,2934,3740,8652.025391,11035.99121,0
31,3614,49342,329975.4063,4507404.5,0
31,2230,15228,1926156.625,13171709.0,0
31,1470,1728,2015793.25,2304379.0,0
31,2646,24004,1184319.125,10756075.0,0
31,1064,2260,1512885.125,3211780.75,0
31,12472,12716,124048.5313,126177.5625,0
31,528,304,1895870.75,1091561.875,0
31,4966,76316,311707.2813,4789523.0,0
31,3806,51422,440998.625,5960366.5,0
31,424,8824,8262.116211,180140.8438,0
31,18578,1087890,56400.16406,3307689.25,0
31,25056,1094788,30134.69141,1318107.125,0
31,2542,22592,836405.0625,7441272.0,0
31,3302,40932,1243787.75,15428188.0,0
31,4238,65288,468432.625,7217672.5,0
31,3494,42634,668678.8125,8158699.5,0
31,2062,2424,63625.90625,75018.71094,0
31,528,8824,77606.58594,1318822.875,0
31,12276,486028,128242.5703,5088026.0,0
31,7814,15296,1876229.25,3673778.0,0
31,3302,35400,349273.9063,3746854.5,0
31,2934,3742,26251.16016,33502.60938,0
31,2934,3740,15990.48731,20396.48242,0
31,2542,23328,986127.0,9047785.0,0
31,2854,30622,343842.3438,3692733.75,0
31,2854,30136,144077.2031,1522770.125,0
31,1580,10168,10573.59375,70081.98438,0
31,3926,54286,890347.125,12315202.0,0
31,1684,10168,12155.33789,74641.85156,0
31,1684,10168,12434.32227,76355.00781,0
31,4256,2456,5787295.0,3339931.5,0
31,13454,548216,121035.5313,4941569.0,0
31,3078,31920,755217.625,7830532.5,0
31,3910,53914,698261.5625,9627705.0,0
31,2646,25522,712404.3125,6886299.0,0
31,7806,14888,172616.1563,329270.4063,0
31,10060,408250,359297.9063,14620716.0,0
31,568,312,44657.59766,24530.23047,0
31,512,304,6563.527344,3897.094482,0
60,10920,0,1464.702026,0.0,0
31,1272,2572,53205.48438,108373.2891,0
31,3728,5474,42437.32813,61635.16406,0
31,512,304,87349.64844,51863.85547,0
31,320,1888,797908.125,4936870.0,0
31,1684,10168,12347.34863,75820.92969,0
31,3182,38534,674537.375,8174200.0,0
31,3302,40478,1301345.125,15963060.0,0
31,2438,19420,431557.875,3442101.25,0
31,2766,26586,1524453.875,14663284.0,0
31,4238,61854,1047520.625,15291545.0,0
31,424,8824,5412.976562,118020.3984,0
31,1244,2574,73982.5,154114.3594,0
31,37222,3380,2234159.25,201953.75,0
31,7822,15736,45240.76563,91041.35938,0
31,2542,23154,594555.6875,5421033.5,0
254,564,354,5516.282715,3366.235596,1
31,8928,424,14545615.0,650877.25,0
31,424,8824,474121.4063,10337380.0,0
31,4160,2560,283834.125,174667.1563,0
31,5800,192828,293090.25,9787703.0,0
31,2958,32330,911328.6875,9967048.0,0
31,2646,24692,1042110.063,9735640.0,0
31,2054,2478,68173.125,82565.61719,0
31,2854,30384,385515.5625,4107977.5,0
31,1540,1644,563045.25,605546.5625,0
31,2750,24330,583301.6875,5159876.0,0
31,37244,3380,7188782.5,649446.5,0
31,568,312,254689.4844,139899.8594,0
31,3806,55844,727943.8125,10684669.0,0
31,2934,3742,14575.52832,18601.77734,0
31,2854,30622,1143091.0,12276356.0,0
31,8928,320,112144.7344,3611.463379,0
31,7818,15328,78930.96094,154797.9219,0
31,1540,1644,525616.5,565292.5625,0
31,2646,24330,308537.6563,2840266.5,0
31,1024,14118,116663.3984,1616535.25,0
31,2934,3742,15886.62891,20275.04883,0
31,37266,3380,593055.3125,53545.35156,0
31,568,304,54682.86328,29266.88281,0
31,1540,1644,546168.0,587395.375,0
31,2974,30814,1294882.5,13423570.0,0
31,31502,3224,435358.2188,44345.96094,0
31,2870,28048,1014725.813,9915620.0,0
31,568,312,445781.5625,244865.9375,0
31,3926,56022,273532.6875,3904507.5,0
31,37154,3276,2000700.125,175418.1406,0
31,2334,16290,1870429.625,13069936.0,0
31,3728,5578,107091.625,159036.4063,0
31,8928,320,291143.4063,9375.864258,0
31,7818,15092,62385.97656,120467.5313,0
31,2646,24330,982456.125,9044074.0,0
31,17376,2612,406303.125,60812.84766,0
31,48152,85554,30476.83398,54158.28516,0
31,2750,27602,539096.0,5415428.0,0
31,4344,3080,101240.4297,71972.78125,0
31,3614,49036,686050.6875,9313225.0,0
31,2854,30384,1184933.625,12626419.0,0
31,1684,10168,12205.30469,74948.6875,0
31,1540,1644,874555.1875,940570.8125,0
31,7814,15924,177725.2969,362284.4063,0
31,1400,784,8180.538574,4555.930664,0
31,6666,239062,375191.6875,13509116.0,0
31,2438,18508,497068.6875,3778475.75,0
31,13350,548216,59643.36719,2454136.25,0
31,2646,24694,194265.2969,1815023.0,0
31,3614,49342,1133381.125,15481782.0,0
31,1295,2828,8382.782227,18580.17383,0
31,2958,32408,464560.625,5093008.5,0
31,5928,8114,1519653.5,2078744.25,0
31,5278,86792,280572.5938,4613460.5,0
31,1580,10168,11511.46582,76298.21875,0
31,2438,18678,452632.3438,3472342.25,0
31,320,1902,726036.6875,4527532.0,0
31,3078,33122,415378.7813,4469073.5,0
31,3302,40550,1305013.125,16036240.0,0
31,4456,2456,6818955.0,3758606.75,0
31,5174,83812,888850.3125,14400347.0,0
31,2542,23508,1536530.5,14224219.0,0
62,364,852,4579.187988,10708.69727,1
31,4966,82434,655845.0,10882164.0,0
31,528,8824,863296.3125,14670597.0,0
31,1684,10168,11951.21289,73388.39063,0
31,5048,3080,106418.6172,65101.61328,0
31,536,304,1747826.0,991304.3125,0
254,1764,0,1764000000.0,0.0,0
31,528,8824,79061.55469,1343548.25,0
31,536,304,1511278.25,857142.875,0
31,14824,17238,582102.875,676602.9375,0
31,320,1864,359535.4375,2196263.25,0
31,37154,3380,694222.5,62868.66797,0
31,4550,67468,322267.0625,4779840.5,0
31,4528,2456,3979067.25,2158390.5,0
31,2542,21720,1284040.125,10982454.0,0
31,4320,3080,85792.54688,61327.45703,0
31,8928,320,297572.4375,9582.901367,0
31,9400,12298,378284.7813,495239.4375,0
31,4400,2456,6980474.0,3896703.5,0
31,1684,10168,12434.66797,76357.13281,0
31,2230,12896,2167438.25,12552121.0,0
31,544,304,792233.0,442718.4375,0
31,2750,26406,1546382.875,14860923.0,0
254,4864,3952,8419.982422,6854.638184,1
62,930,3944,6788.570312,28774.62891,1
31,5436,174765,52539.27734,1697212.25,0
31,4832,2976,111639.1641,68756.30469,0
31,2854,30384,1251386.625,13334528.0,0
31,2230,13358,2165000.0,12986999.0,0
254,2004,354,26330.67188,4524.671875,1
31,8928,424,948382.875,42437.58984,0
31,37268,3380,10605926.0,957527.8125,0
31,37402,3380,638264.9375,57418.26563,0
31,2158,2464,2623969.5,2995561.25,0
31,1684,10168,12333.37598,75735.13281,0
31,2542,21874,1120831.875,9654798.0,0
31,2750,26584,1502200.5,14534125.0,0
31,2230,15258,1351752.125,9262468.0,0
31,1064,2260,1492069.5,3167590.25,0
31,1920,4312,2377046.5,5359701.5,0
31,3390,41676,306513.4063,3770023.0,0
31,2542,23154,1600516.5,14593172.0,0
31,1580,10168,11469.67481,76021.22656,0
31,2958,32408,1334485.0,14630046.0,0
31,2646,24694,237416.2813,2218183.25,0
31,2334,16734,1136918.5,8160771.5,0
31,7800,15630,34486.00781,69114.64844,0
31,3182,39582,540678.6875,6730158.5,0
31,19202,1087890,133245.7656,7559792.5,0
31,1684,10168,10871.76563,66759.86719,0
31,3614,45696,962784.875,12179472.0,0
31,3728,5474,116100.4141,168622.0313,0
31,2230,15258,618637.6875,4239025.5,0
31,320,1948,46077.18359,294238.2188,0
31,2974,33374,530299.25,5954170.0,0
31,2974,33842,705177.4375,8028807.0,0
31,13038,548216,37589.23438,1583852.875,0
31,528,304,90197.30469,51931.78125,0
31,3614,47774,482970.6563,6387606.5,0
31,3598,45458,776245.5,9809997.0,0
31,5174,90666,470496.2813,8245960.0,0
31,3640,19084,25527.91211,134177.4531,0
31,1272,2572,26268.71094,53506.25781,0
31,15614,888214,16473.77344,938773.1875,0
31,2854,31402,334486.4375,3683663.75,0
31,424,8824,2679.411377,58419.83594,0
31,3302,37798,1299909.75,14889803.0,0
31,2750,26130,323426.7813,3072674.75,0
31,3926,56022,586020.0625,8365069.0,0
31,10856,447154,168148.9531,6943844.5,0
31,7812,15188,78773.46094,153195.4688,0
31,4192,3080,87806.83594,64676.91406,0
31,10582,15846,176521.125,264369.0,0
31,568,312,4831.972656,2654.182129,0
31,2974,33550,938693.3125,10595022.0,0
254,534,268,6920.67627,3222.93457,1
31,4238,63516,226429.4219,3394166.0,0
31,2934,3742,24090.96484,30745.69531,0
31,2542,23278,93540.10938,857444.6875,0
31,2646,24316,1596292.0,14686134.0,0
31,4464,2456,6931360.5,3814221.25,0
31,3968,2456,5926863.0,3668709.25,0
31,2766,28348,657547.5625,6743753.0,0
31,424,8824,254742.0781,5554201.5,0
31,2646,24316,1472004.5,13542670.0,0
31,320,1890,691485.9375,4283587.0,0
31,3614,45854,548530.875,6963131.5,0
31,3926,54818,1194993.875,16690977.0,0
31,4040,2664,188350.7813,124183.5703,0
31,1580,10168,7994.223633,52985.86719,0
31,568,304,771215.25,412763.0938,0
31,2934,3742,27256.91602,34786.19141,0
31,4908,2448,247149.9219,122122.3594,0
31,1684,10168,10635.4043,65308.45313,0
31,1684,10168,11555.52539,70958.60938,0
31,8928,320,126026.2656,4058.498779,0
31,37382,3172,233126.0625,19641.24023,0
31,5486,95472,324044.4375,5640367.0,0
31,1540,1644,733786.4375,789176.125,0
31,512,304,1241713.875,737267.5625,0
31,4176,2456,2702526.75,1589721.625,0
31,2438,19408,1583062.375,12618488.0,0
31,1684,10168,11650.75293,71543.36719,0
31,8432,324476,83605.95313,3227780.75,0
31,4504,2456,6915667.5,3771591.25,0
31,1684,10168,10843.95117,66589.07031,0
31,2750,28874,1447983.25,15216214.0,0
31,320,1880,44894.69922,276598.4375,0
31,3926,54286,1068453.375,14778753.0,0
31,2766,27384,589347.5,5838769.0,0
31,5000,2976,112097.5,66719.16406,0
31,24952,1094788,37574.34375,1650386.875,0
31,8928,320,297449.6563,9578.948242,0
31,38106,3380,12990969.0,1146231.375,0
31,37220,3380,13771574.0,1244930.625,0
0,184,112,35.518391,21.61989,0
31,3598,48710,628485.1875,8510922.0,0
31,320,1910,45036.6875,282027.5,0
31,2438,19918,1162229.875,9507863.0,0
31,3728,5474,4807986.5,6983028.0,0
31,1064,2260,1838041.375,3902071.25,0
31,3182,39076,162105.6563,1992066.0,0
31,3614,47774,1181663.25,15628278.0,0
31,2934,3740,7688.074707,9806.436523,0
254,950,268,13663.6582,3579.718506,0
31,19098,1087890,21137.63477,1205807.375,0
31,2062,2204,2740124.75,2916146.75,0
31,2542,21834,708690.6875,6093482.0,0
31,1684,10168,12361.81641,75909.77344,0
31,2750,27174,863337.0625,8538301.0,0
31,1540,1644,557986.8125,600106.3125,0
31,3390,40986,313695.9375,3794496.25,0
31,424,8824,4942.556152,107763.7109,0
31,17434,1087890,22937.43164,1433747.25,0
31,568,320,759696.8125,427998.1875,0
31,4360,2456,5222574.5,2942295.5,0
31,424,8824,2757.093262,60113.55469,0
31,3078,30508,1447002.375,14327578.0,0
31,1684,10168,11641.26758,71485.125,0
31,1920,4312,51396.72656,115887.9844,0
31,12830,548216,13120.5957,561849.75,0
31,568,320,636176.9375,358409.5625,0
31,8928,320,295624.125,9520.15918,0
31,1650,4324,222159.8125,581940.75,0
31,3702,47288,746439.9375,9533040.0,0
31,12472,12716,132229.9844,134499.4219,0
31,3806,55740,731835.9375,10716797.0,0
31,2974,33374,1235434.5,13871388.0,0
31,1684,10168,10387.37695,63785.40234,0
31,37262,3276,801601.1875,70079.23438,0
31,3062,32408,958824.1875,10147370.0,0
31,2230,14952,1949133.375,13087553.0,0
31,424,8824,13222.49316,288293.125,0
31,3598,48710,859737.0,11642525.0,0
31,12018,546780,142129.0781,6480285.5,0
31,320,1842,5644.133789,34076.19531,0
31,2054,2478,2725977.5,3301477.0,0
29,3952,794,28329.90234,5272.531738,0
31,320,1908,45912.77344,287169.7813,0
31,3728,5474,36309.21484,52734.8125,0
31,18422,1026390,126273.0234,7045655.5,0
31,1684,10168,11234.87598,68989.60938,0
31,8928,320,2598448.5,83679.38281,0
31,4804,2344,15491.66406,7479.538086,0
31,528,8824,932647.5625,15849130.0,0
31,3806,50974,213047.5313,2854393.5,0
31,1684,10168,11152.67773,68484.85938,0
31,3182,38534,886616.25,10744221.0,0
31,8928,320,335396.4375,10800.9707,0
31,2158,2568,611113.125,729555.0625,0
31,4862,75600,821069.25,12768182.0,0
31,2438,19138,434718.9375,3416956.75,0
31,4688,3080,86390.11719,56905.5,0
31,13766,548216,12712.32031,507199.25,0
31,3302,37226,332760.0938,3753895.0,0
31,7812,14870,81482.42188,155140.5,0
31,320,1846,85508.40625,517534.0313,0
31,5174,91160,640756.3125,11291186.0,0
31,1684,10168,12428.17188,76317.24219,0
31,2062,2308,2967911.5,3320698.25,0
31,3302,40832,364967.1875,4515976.5,0
31,4238,62112,273267.3438,4005720.25,0
31,2766,28348,1207547.125,12384503.0,0
31,2958,32586,768613.375,8472789.0,0
31,3702,46036,649564.25,8076136.0,0
31,2958,31788,1423062.75,15302959.0,0
31,568,320,17182.78906,9680.444336,0
31,4222,64070,648232.125,9839460.0,0
31,2766,27770,392894.7813,3947401.0,0
31,2766,26586,1551682.125,14925184.0,0
31,37222,3172,1188243.5,100541.9297,0
31,1580,10168,11523.6875,76379.21875,0
31,2230,15236,1262666.75,8639207.0,0
31,1580,10168,10473.21973,69416.70313,0
31,4014,57846,932865.5625,13449303.0,0
31,3718,49342,553932.3125,7349481.5,0
31,2750,27730,671916.0625,6781152.5,0
254,528,0,422400000.0,0.0,1
31,2766,28348,1324597.375,13584961.0,0
31,4392,3080,68347.79688,48049.98438,0
31,1684,10168,11577.03809,71090.71094,0
31,2958,32408,926669.3125,10159136.0,0
31,2934,3742,24349.07617,31075.10742,0
31,2974,30814,866319.6875,8980818.0,0
31,1580,10168,10367.91211,68718.72656,0
31,320,1824,46055.32813,275297.0,0
31,2062,2424,2254918.75,2658682.75,0
31,37182,3380,295934.125,26779.90039,0
31,3390,44728,742185.3125,9791052.0,0
31,3614,45750,581776.5,7364367.5,0
31,320,1942,45966.12891,292668.25,0
31,7816,16782,69898.84375,150122.0156,0
31,2934,3740,814461.0625,1038876.5,0
31,7816,15296,1916973.25,3752589.0,0
31,2958,33044,898190.125,10040383.0,0
31,1064,2260,1485257.75,3153129.0,0
31,4176,2456,5204883.0,3061695.75,0
31,32546,49470,60274.28516,91626.65625,0
31,25056,1094788,29701.79297,1299171.875,0
31,1540,1644,23107.83594,24852.125,0
31,2974,33842,397252.0938,4522919.0,0
31,520,304,50976.22656,29801.48633,0
31,1540,1644,35233.69141,37893.29688,0
31,18682,1087900,10254.7832,598058.25,0
31,25368,1094788,7804.452637,337163.0313,0
31,12472,12716,60455.85156,61493.44922,0
31,3598,47394,276403.4063,3641901.75,0
31,2334,14636,932381.75,5834984.5,0
31,3390,44884,721873.0,9556254.0,0
31,1580,7488,10374.81641,50263.08594,0
31,536,304,1519848.75,862003.75,0
31,7822,16102,85506.80469,176072.5938,0
31,4238,61348,356279.0938,5158290.5,0
31,2958,31788,1182569.625,12716808.0,0
31,3302,40550,312656.75,3841983.25,0
31,37998,3380,9117189.0,806722.6875,0
254,564,354,2241.79126,1368.022217,1
31,528,304,305614.5,175959.8594,0
31,1684,10168,9661.089844,59325.51563,0
31,3808,2456,5113006.5,3297796.75,0
31,7816,15474,76970.91406,152432.5938,0
31,320,1896,15111.74609,93896.57813,0
31,8928,320,296391.625,9544.875977,0
31,424,8824,3314.938232,72276.375,0
31,424,8824,11867.34863,258746.5781,0
31,2854,30654,770765.0625,8286276.5,0
31,3390,40254,314206.5313,3732735.75,0
29,26884,2134,6217630.0,492859.4688,0
31,2230,13358,1929160.25,11572288.0,0
31,2158,1918,2505601.0,2207690.0,0
31,5486,95472,96506.33594,1679804.0,0
31,37264,3276,13717289.0,1199155.625,0
31,2974,33550,324726.5313,3665185.0,0
31,3614,45396,543549.75,6830924.5,0
31,568,304,749175.625,400967.25,0
31,2558,23148,912290.3125,8262534.5,0
31,568,304,39014.11719,20880.79492,0
31,1920,4312,171717.6406,387184.4063,0
31,12518,548216,37018.51172,1624896.0,0
31,3806,55844,731264.625,10733412.0,0
31,2934,3738,28578.76953,36433.46094,0
31,37268,3380,13727162.0,1239320.25,0
31,2542,21874,422830.0938,3642240.5,0
31,3806,50974,1189618.25,15938408.0,0
31,3540,18696,106999.0313,565976.6875,0
31,5174,86792,384899.6563,6457543.5,0
31,2542,23432,707199.6875,6525692.5,0
31,320,1898,13570.00391,84418.63281,0
31,4014,61134,548572.1875,8358409.5,0
31,2750,24226,1193340.75,10499445.0,0
31,568,304,601270.3125,321806.6563,0
31,4400,2456,5088460.5,2840526.5,0
31,2750,26742,538515.4375,5241109.5,0
31,2958,33060,1380756.625,15441883.0,0
31,2646,25418,1485336.375,14284647.0,0
31,4862,82278,481047.2188,8141461.0,0
31,2750,27886,755666.4375,7669114.5,0
31,4368,3080,89551.28906,63315.22656,0
31,2854,31538,1313264.375,14525401.0,0
31,2542,19918,839485.3125,6576702.0,0
31,3302,40550,553048.0625,6795956.0,0
31,4014,61134,1069424.75,16294463.0,0
31,3390,40986,810021.9375,9798103.0,0
31,4238,66694,290982.5,4580050.5,0
31,2128,4312,3192202.75,6445224.0,0
31,13038,548216,62343.53906,2626895.75,0
31,12472,12716,6874397.5,6992381.5,0
31,2854,31142,1182549.75,12915713.0,0
31,568,320,11618.63086,6545.70752,0
31,37154,3380,11268216.0,1020447.625,0
31,568,312,39012.77344,21429.55273,0
31,2934,3742,4798.966309,6124.601562,0
31,7816,15474,19972.91992,39554.21484,0
31,3302,35400,1393079.75,14944338.0,0
31,3728,5474,4424437.0,6425968.5,0
31,2958,32586,393300.1875,4335534.0,0
31,6874,11277,58135.06641,95380.78125,0
31,2974,30516,862599.9375,8855789.0,0
31,1272,2572,5570.660156,11346.77637,0
31,4238,63516,1045522.688,15672335.0,0
31,320,1888,45686.90625,282677.0313,0
31,4014,57846,301436.6875,4345871.0,0
31,12830,548216,64797.02734,2774736.25,0
31,2974,31400,324853.2813,3431646.25,0
31,3182,38534,1000280.438,12121630.0,0
31,4238,61348,491093.0625,7110158.0,0
31,1540,1644,420791.9063,452555.2813,0
31,7820,15060,38191.63281,73571.57813,0
31,2542,23278,537132.3125,4923677.0,0
31,2158,1918,12769.49609,11251.22852,0
31,2766,24004,408027.7813,3543534.0,0
31,2974,30516,1115771.375,11454946.0,0
31,4014,57846,709226.1875,10225051.0,0
31,4248,1832,141813.5781,60887.16406,0
31,568,304,26599.64648,14236.43066,0
31,14720,17134,1051932.875,1223947.875,0
31,2974,30612,1228401.25,12650888.0,0
254,1396,678,15180.44336,7280.058105,0
31,1244,2470,116291.5313,230789.3594,0
31,536,304,37341.50781,21178.76563,0
31,2542,21720,560178.5625,4791232.5,0
31,320,1930,449494.9688,2843434.5,0
31,4238,62112,656072.1875,9617108.0,0
31,4238,61348,323226.0938,4679741.5,0
31,4862,79236,313062.4688,5102494.5,0
31,2542,23122,1106820.0,10077910.0,0
31,2934,3740,532605.4375,679358.8125,0
31,4376,3080,99091.27344,69927.4375,0
31,2854,29168,1398359.75,14304639.0,0
31,1540,1644,829348.8125,891952.0625,0
31,2646,24570,1616395.5,15026283.0,0
31,7816,15876,30643.87305,62260.19141,0
31,7804,15506,33599.78516,66769.85938,0
31,3848,2456,6174097.5,3940552.0,0
31,3160,1440,38412.83984,83000.1875,0
31,8928,424,16557165.0,740888.6875,0
62,964,3792,4327.963867,17023.63867,1
31,7710,14412,27168.14844,50783.04688,0
31,37274,3380,817333.5,73778.67188,0
31,1036,2262,1356174.25,2960742.5,0
31,2230,14740,2023128.125,13391893.0,0
31,4862,79882,699595.9375,11495504.0,0
31,4568,2456,1146539.125,616447.5,0
31,2646,26060,1217821.75,12007543.0,0
31,2542,23122,1541786.5,14038405.0,0
31,4014,57846,813033.1875,11721657.0,0
31,5174,88436,153455.1406,2623312.25,0
31,2334,17532,841052.25,6324935.0,0
254,1118,268,49603.46875,11033.93945,1
31,1684,10168,12427.14844,76310.95313,0
31,4272,3080,41230.61328,29802.12891,0
31,2766,28892,1411826.125,14757343.0,0
31,536,304,1987639.125,1127317.75,0
31,1470,1728,11200.00195,12803.4209,0
31,4550,67604,877472.25,13040777.0,0
31,37232,3172,1492588.875,126262.6484,0
31,146,178,391683.4375,477531.875,0
31,568,312,21521.13086,11821.46582,0
31,4584,3080,68364.03906,46050.24219,0
31,1580,10168,11029.50586,73103.77344,0
31,3926,53634,1145862.625,15659234.0,0
31,37284,3276,12399796.0,1083418.125,0
31,13454,548216,21001.69922,857445.25,0
31,1580,10168,11442.9209,75843.90625,0
31,3598,48918,1119139.875,15219860.0,0
31,424,8824,13280.11719,289549.5313,0
31,5152,3080,60551.85938,36296.98828,0
31,1684,10168,9832.852539,60380.25,0
31,4550,67380,436190.5938,6461097.5,0
31,3614,44406,748545.375,9202011.0,0
31,1684,10168,12388.49902,76073.625,0
31,1540,1644,27637.81836,29724.05273,0
31,24344,29348,18657.95117,22494.38281,0
31,1684,10168,12301.23145,75537.74219,0
31,2958,32368,252775.7656,2767794.25,0
31,4608,3080,51939.25,34805.375,0
31,1272,2572,52925.78125,107803.5625,0
31,5174,89926,538766.25,9365394.0,0
31,3806,52014,442358.7813,6047577.0,0
31,8928,320,298399.75,9609.544922,0
